datetime_utc,date,time,week,symbol,direction,ticket,lots,entry,sl,tp,status,pnl
2025-11-04T18:05:17.497407+00:00,2025-11-04,18:05:17.497407,45,USDJPY,long,0,1.0,153.598,153.2929206,154.20815880000004,skipped,0.0
2025-11-04T18:05:49.336140+00:00,2025-11-04,18:05:49.336140,45,USDJPY,long,0,1.0,153.6,153.29292,154.21415999999996,skipped,0.0
2025-11-04T18:07:21.389728+00:00,2025-11-04,18:07:21.389728,45,,,53897636671,0.0,0.0,0.0,0.0,closed,2.0
2025-11-05T15:21:46.596441+00:00,2025-11-05,15:21:46.596441,45,EURUSD,short,0,1.0,1.14792,1.149724376,1.1443112480000002,skipped,0.0
2025-11-05T15:31:30.968575+00:00,2025-11-05,15:31:30.968575,45,USDCHF,long,0,1.0,0.81004,0.809226988,0.81273,skipped,0.0
2025-11-05T15:32:01.747957+00:00,2025-11-05,15:32:01.747957,45,USDCHF,long,0,1.0,0.81011,0.8092269670000001,0.8128,skipped,0.0
2025-11-05T15:32:33.127313+00:00,2025-11-05,15:32:33.127313,45,USDCHF,long,0,1.0,0.81013,0.809226961,0.81282,skipped,0.0
2025-11-05T15:33:04.356678+00:00,2025-11-05,15:33:04.356678,45,USDCHF,long,0,1.0,0.81014,0.809226958,0.8128299999999999,skipped,0.0
2025-11-06T14:40:09.771274+00:00,2025-11-06,14:40:09.771274,45,GBPUSD,short,0,1.0,1.30924,1.3108027720000002,1.3061144559999995,skipped,0.0
2025-11-06T14:40:41.751095+00:00,2025-11-06,14:40:41.751095,45,GBPUSD,short,0,1.0,1.30907,1.3108027210000002,1.3056045579999995,skipped,0.0
2025-11-06T14:41:13.860589+00:00,2025-11-06,14:41:13.860589,45,GBPUSD,short,0,1.0,1.30901,1.310802703,1.305424594,skipped,0.0
2025-11-06T14:41:45.150402+00:00,2025-11-06,14:41:45.150402,45,GBPUSD,short,0,1.0,1.3088199999999999,1.3108026460000002,1.3048547079999993,skipped,0.0
2025-11-06T14:42:16.609950+00:00,2025-11-06,14:42:16.609950,45,GBPUSD,short,0,1.0,1.3089,1.3108026700000002,1.3050946599999995,skipped,0.0
2025-11-06T14:42:49.605722+00:00,2025-11-06,14:42:49.605722,45,GBPUSD,short,0,1.0,1.30876,1.310802628,1.3046747439999997,skipped,0.0
2025-11-06T14:43:20.695365+00:00,2025-11-06,14:43:20.695365,45,GBPUSD,short,0,1.0,1.3090899999999999,1.310802727,1.3056645459999996,skipped,0.0
2025-11-06T14:43:52.775102+00:00,2025-11-06,14:43:52.775102,45,GBPUSD,short,0,1.0,1.30896,1.310802688,1.3052746239999995,skipped,0.0
2025-11-06T14:44:24.634684+00:00,2025-11-06,14:44:24.634684,45,GBPUSD,short,0,1.0,1.3089,1.3108026700000002,1.3050946599999995,skipped,0.0
2025-11-06T14:44:56.594493+00:00,2025-11-06,14:44:56.594493,45,GBPUSD,short,0,1.0,1.30881,1.3108026430000002,1.3048247139999998,skipped,0.0
2025-11-06T14:45:28.633829+00:00,2025-11-06,14:45:28.633829,45,GBPUSD,short,0,1.0,1.30887,1.310802661,1.3050046779999998,skipped,0.0
2025-11-06T14:46:00.963581+00:00,2025-11-06,14:46:00.963581,45,GBPUSD,short,0,1.0,1.30902,1.310802706,1.3054545880000001,skipped,0.0
2025-11-06T14:46:32.523284+00:00,2025-11-06,14:46:32.523284,45,GBPUSD,short,0,1.0,1.30891,1.310802673,1.305124654,skipped,0.0
2025-11-06T14:47:36.422490+00:00,2025-11-06,14:47:36.422490,45,GBPUSD,short,0,1.0,1.30905,1.3108027150000001,1.30554457,skipped,0.0
2025-11-06T14:48:08.002111+00:00,2025-11-06,14:48:08.002111,45,GBPUSD,short,0,1.0,1.30892,1.310802676,1.3051546480000003,skipped,0.0
2025-11-06T14:48:39.961816+00:00,2025-11-06,14:48:39.961816,45,GBPUSD,short,0,1.0,1.30893,1.310802679,1.3051846419999997,skipped,0.0
2025-11-06T14:49:12.071548+00:00,2025-11-06,14:49:12.071548,45,GBPUSD,short,0,1.0,1.3088600000000001,1.310802658,1.3049746840000003,skipped,0.0
2025-11-06T14:49:44.181269+00:00,2025-11-06,14:49:44.181269,45,GBPUSD,short,0,1.0,1.30863,1.3108025890000001,1.3042848219999996,skipped,0.0
2025-11-06T14:50:15.290754+00:00,2025-11-06,14:50:15.290754,45,GBPUSD,short,0,1.0,1.30868,1.310802604,1.3044347920000001,skipped,0.0
2025-11-06T14:50:47.070375+00:00,2025-11-06,14:50:47.070375,45,GBPUSD,short,0,1.0,1.30857,1.310802571,1.304104858,skipped,0.0
2025-11-06T14:51:18.470065+00:00,2025-11-06,14:51:18.470065,45,GBPUSD,short,0,1.0,1.30847,1.3108025410000002,1.3038049179999998,skipped,0.0
2025-11-06T14:51:49.829692+00:00,2025-11-06,14:51:49.829692,45,GBPUSD,short,0,1.0,1.30844,1.310802532,1.303714936,skipped,0.0
2025-11-06T14:52:21.939370+00:00,2025-11-06,14:52:21.939370,45,GBPUSD,short,0,1.0,1.30858,1.310802574,1.3041348520000002,skipped,0.0
2025-11-06T14:52:53.409038+00:00,2025-11-06,14:52:53.409038,45,GBPUSD,short,0,1.0,1.30856,1.3108025680000002,1.3040748639999995,skipped,0.0
2025-11-06T14:53:24.868712+00:00,2025-11-06,14:53:24.868712,45,GBPUSD,short,0,1.0,1.30866,1.310802598,1.3043748039999998,skipped,0.0
2025-11-06T14:53:56.138365+00:00,2025-11-06,14:53:56.138365,45,GBPUSD,short,0,1.0,1.30856,1.3108025680000002,1.3040748639999995,skipped,0.0
2025-11-06T14:54:27.967934+00:00,2025-11-06,14:54:27.967934,45,GBPUSD,short,0,1.0,1.30858,1.310802574,1.3041348520000002,skipped,0.0
2025-11-06T14:54:59.647545+00:00,2025-11-06,14:54:59.647545,45,GBPUSD,short,0,1.0,1.30854,1.3108025620000001,1.3040148759999999,skipped,0.0
2025-11-06T14:55:31.907183+00:00,2025-11-06,14:55:31.907183,45,GBPUSD,short,0,1.0,1.3085499999999999,1.3108025650000001,1.3040448699999994,skipped,0.0
2025-11-06T14:56:03.977023+00:00,2025-11-06,14:56:03.977023,45,GBPUSD,short,0,1.0,1.30857,1.310802571,1.304104858,skipped,0.0
2025-11-06T14:56:35.946590+00:00,2025-11-06,14:56:35.946590,45,GBPUSD,short,0,1.0,1.3085499999999999,1.3108025650000001,1.3040448699999994,skipped,0.0
2025-11-06T14:57:08.226184+00:00,2025-11-06,14:57:08.226184,45,GBPUSD,short,0,1.0,1.30846,1.3108025380000001,1.3037749239999996,skipped,0.0
2025-11-06T14:57:39.645795+00:00,2025-11-06,14:57:39.645795,45,GBPUSD,short,0,1.0,1.30837,1.3108025110000001,1.3035049779999999,skipped,0.0
2025-11-06T14:58:12.085398+00:00,2025-11-06,14:58:12.085398,45,GBPUSD,short,0,1.0,1.3086,1.31080258,1.3041948399999999,skipped,0.0
2025-11-06T14:58:44.445181+00:00,2025-11-06,14:58:44.445181,45,GBPUSD,short,0,1.0,1.30844,1.310802532,1.303714936,skipped,0.0
2025-11-06T14:59:15.864706+00:00,2025-11-06,14:59:15.864706,45,GBPUSD,short,0,1.0,1.3084799999999999,1.3108025440000002,1.3038349119999992,skipped,0.0
2025-11-06T15:01:52.357898+00:00,2025-11-06,15:01:52.357898,45,GBPUSD,short,0,1.0,1.30853,1.312932559,1.2997248819999998,skipped,0.0
2025-11-06T15:02:54.962328+00:00,2025-11-06,15:02:54.962328,45,GBPUSD,short,0,1.0,1.3084799999999999,1.3129325440000001,1.2995749119999993,skipped,0.0
2025-11-06T15:03:26.232013+00:00,2025-11-06,15:03:26.232013,45,GBPUSD,short,0,1.0,1.30822,1.3129324660000001,1.2987950679999996,skipped,0.0
2025-11-06T15:08:37.818164+00:00,2025-11-06,15:08:37.818164,45,USDJPY,long,0,1.0,153.355,153.33799349999998,153.49299999999997,skipped,0.0
2025-11-06T15:11:44.196433+00:00,2025-11-06,15:11:44.196433,45,USDJPY,long,0,1.0,153.356,153.3379932,153.49399999999997,skipped,0.0
2025-11-06T15:12:16.215921+00:00,2025-11-06,15:12:16.215921,45,USDJPY,long,0,1.0,153.357,153.3379929,153.49499999999998,skipped,0.0
2025-11-06T15:23:04.548897+00:00,2025-11-06,15:23:04.548897,45,USDJPY,long,0,1.0,153.356,153.3379932,153.49399999999997,skipped,0.0
2025-11-06T15:24:06.912275+00:00,2025-11-06,15:24:06.912275,45,USDJPY,long,0,1.0,153.362,153.3379914,153.49999999999997,skipped,0.0
2025-11-06T15:24:39.007687+00:00,2025-11-06,15:24:39.007687,45,USDJPY,long,0,1.0,153.373,153.3379881,153.51099999999997,skipped,0.0
2025-11-06T15:25:10.137491+00:00,2025-11-06,15:25:10.137491,45,USDJPY,long,0,1.0,153.374,153.33798779999998,153.51199999999997,skipped,0.0
2025-11-06T15:26:43.676515+00:00,2025-11-06,15:26:43.676515,45,USDJPY,long,0,1.0,153.364,153.3379908,153.50199999999998,skipped,0.0
2025-11-06T15:27:15.366142+00:00,2025-11-06,15:27:15.366142,45,USDJPY,long,0,1.0,153.357,153.3379929,153.49499999999998,skipped,0.0
2025-11-06T15:28:49.265104+00:00,2025-11-06,15:28:49.265104,45,USDJPY,long,0,1.0,153.37,153.337989,153.50799999999998,skipped,0.0
2025-11-06T15:29:20.354559+00:00,2025-11-06,15:29:20.354559,45,USDJPY,long,0,1.0,153.361,153.33799169999998,153.49899999999997,skipped,0.0
2025-11-06T15:30:22.383870+00:00,2025-11-06,15:30:22.383870,45,USDCHF,long,0,1.0,0.8079,0.8065076299999999,0.81068474,skipped,0.0
2025-11-06T15:30:54.673672+00:00,2025-11-06,15:30:54.673672,45,USDCHF,long,0,1.0,0.80791,0.806507627,0.810714746,skipped,0.0
2025-11-06T15:31:26.853164+00:00,2025-11-06,15:31:26.853164,45,USDJPY,long,0,1.0,153.364,153.3379908,153.50199999999998,skipped,0.0
2025-11-06T15:31:27.353401+00:00,2025-11-06,15:31:27.353401,45,USDCHF,long,0,1.0,0.80795,0.806507615,0.8108347699999998,skipped,0.0
2025-11-06T15:31:59.052974+00:00,2025-11-06,15:31:59.052974,45,USDJPY,long,0,1.0,153.361,153.33799169999998,153.49899999999997,skipped,0.0
2025-11-06T15:32:00.313053+00:00,2025-11-06,15:32:00.313053,45,USDCHF,long,0,1.0,0.80797,0.806507609,0.810894782,skipped,0.0
2025-11-06T15:36:07.990230+00:00,2025-11-06,15:36:07.990230,45,GBPUSD,short,0,1.0,1.3091,1.31293273,1.3014345399999998,skipped,0.0
2025-11-06T15:36:39.259858+00:00,2025-11-06,15:36:39.259858,45,GBPUSD,short,0,1.0,1.30917,1.312932751,1.301644498,skipped,0.0
2025-11-06T15:36:40.519889+00:00,2025-11-06,15:36:40.519889,45,USDCHF,long,0,1.0,0.808,0.8065076,0.8109848000000002,skipped,0.0
2025-11-06T15:37:11.669472+00:00,2025-11-06,15:37:11.669472,45,GBPUSD,short,0,1.0,1.30894,1.312932682,1.300954636,skipped,0.0
2025-11-06T15:37:43.439225+00:00,2025-11-06,15:37:43.439225,45,GBPUSD,short,0,1.0,1.3088199999999999,1.3129326460000001,1.3005947079999993,skipped,0.0
2025-11-06T15:38:15.878838+00:00,2025-11-06,15:38:15.878838,45,USDCHF,long,0,1.0,0.80805,0.806507585,0.8111348300000002,skipped,0.0
2025-11-06T15:38:48.158462+00:00,2025-11-06,15:38:48.158462,45,GBPUSD,short,0,1.0,1.30901,1.312932703,1.301164594,skipped,0.0
2025-11-06T15:39:19.889064+00:00,2025-11-06,15:39:19.889064,45,GBPUSD,short,0,1.0,1.30905,1.312932715,1.30128457,skipped,0.0
2025-11-06T15:39:52.167766+00:00,2025-11-06,15:39:52.167766,45,GBPUSD,short,0,1.0,1.30901,1.312932703,1.301164594,skipped,0.0
2025-11-06T15:40:23.457467+00:00,2025-11-06,15:40:23.457467,45,GBPUSD,short,0,1.0,1.30895,1.312932685,1.30098463,skipped,0.0
2025-11-06T15:40:55.907162+00:00,2025-11-06,15:40:55.907162,45,GBPUSD,short,0,1.0,1.3090600000000001,1.312932718,1.3013145640000001,skipped,0.0
2025-11-06T15:41:27.596716+00:00,2025-11-06,15:41:27.596716,45,GBPUSD,short,0,1.0,1.30912,1.312932736,1.301494528,skipped,0.0
2025-11-06T15:41:59.226377+00:00,2025-11-06,15:41:59.226377,45,GBPUSD,short,0,1.0,1.30904,1.312932712,1.3012545759999998,skipped,0.0
2025-11-06T15:42:30.845993+00:00,2025-11-06,15:42:30.845993,45,GBPUSD,short,0,1.0,1.3091300000000001,1.312932739,1.3015245220000002,skipped,0.0
2025-11-06T15:44:35.774584+00:00,2025-11-06,15:44:35.774584,45,GBPUSD,short,0,1.0,1.3090600000000001,1.312932718,1.3013145640000001,skipped,0.0
2025-11-06T15:45:07.184270+00:00,2025-11-06,15:45:07.184270,45,GBPUSD,short,0,1.0,1.30907,1.3129327210000001,1.3013445579999996,skipped,0.0
2025-11-06T15:45:39.633794+00:00,2025-11-06,15:45:39.633794,45,GBPUSD,short,0,1.0,1.30908,1.312932724,1.3013745520000002,skipped,0.0
2025-11-06T15:46:11.233560+00:00,2025-11-06,15:46:11.233560,45,GBPUSD,short,0,1.0,1.30915,1.3129327450000001,1.3015845099999999,skipped,0.0
2025-11-06T15:48:17.622155+00:00,2025-11-06,15:48:17.622155,45,GBPUSD,short,0,1.0,1.30902,1.312932706,1.3011945880000002,skipped,0.0
2025-11-06T16:06:17.658459+00:00,2025-11-06,16:06:17.658459,45,GBPUSD,short,0,1.0,1.31015,1.311463045,1.3075239099999998,skipped,0.0
2025-11-06T16:30:07.552166+00:00,2025-11-06,16:30:07.552166,45,USDJPY,long,0,1.0,153.11,152.99806700000002,153.333866,skipped,0.0
2025-11-06T16:31:09.307958+00:00,2025-11-06,16:31:09.307958,45,USDJPY,long,0,1.0,153.107,152.99806790000002,153.32486419999995,skipped,0.0
2025-11-06T16:31:40.560516+00:00,2025-11-06,16:31:40.560516,45,USDJPY,long,0,1.0,153.122,152.9980634,153.36987320000003,skipped,0.0
2025-11-06T16:51:57.697552+00:00,2025-11-06,16:51:57.697552,45,USDCHF,long,0,1.0,0.80702,0.80652,0.8080199999999998,skipped,0.0
2025-11-06T17:00:37.796573+00:00,2025-11-06,17:00:37.796573,45,EURUSD,short,0,1.0,1.15377,1.1546261309999999,1.152057738,skipped,0.0
2025-11-06T17:24:05.340087+00:00,2025-11-06,17:24:05.340087,45,EURUSD,short,0,1.0,1.15397,1.154626191,1.1526576179999999,skipped,0.0
2025-11-06T17:25:06.866919+00:00,2025-11-06,17:25:06.866919,45,EURUSD,short,0,1.0,1.15396,1.154626188,1.1526276240000004,skipped,0.0
2025-11-06T17:25:38.939136+00:00,2025-11-06,17:25:38.939136,45,EURUSD,short,0,1.0,1.15368,1.1546261039999999,1.1517877920000004,skipped,0.0
2025-11-06T17:26:09.834117+00:00,2025-11-06,17:26:09.834117,45,EURUSD,short,0,1.0,1.15354,1.154626062,1.1513678760000001,skipped,0.0
2025-11-06T17:26:11.430134+00:00,2025-11-06,17:26:11.430134,45,GBPUSD,short,0,1.0,1.3108,1.31146324,1.30937,skipped,0.0
2025-11-06T17:26:12.500158+00:00,2025-11-06,17:26:12.500158,45,USDCHF,long,0,1.0,0.80711,0.8065378670000001,0.8082542659999998,skipped,0.0
